MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
-25.9673617437,-3.56748741882,-3.14384061709,-25.944868881,-3.99113422054,-25.9898546063,94.3470655923,201,714,0,106,4.01234153232
-22.5215619934,-4.62769923096,-4.28663667869,-22.5529384693,-4.96876178324,-22.4901855175,76.1671640882,201,714,0,106,4.10575445597
-21.1545444795,-6.1845456573,-5.09607244094,-21.2169632841,-7.27301887365,-21.0921256748,242.458767771,201,714,0,106,4.17539611097
-12.8360848732,-7.19057492549,-6.57381491975,-12.9144385721,-7.80733493122,-12.7577311743,138.246531527,201,714,0,106,4.38089832103
-12.4725616648,-8.1353970511,-7.81161226483,-12.5181164271,-8.45918183737,-12.4270069025,72.7016018064,201,714,0,106,4.47693611669
-12.0813556751,-8.74301099201,-8.44550692357,-12.1439753842,-9.04051506045,-12.0187359659,67.5785364713,201,714,0,106,4.52804141705
-28.241571064,1.74652746039,2.00059895773,-28.2096838624,1.49245596305,-28.2734582656,56.9458535572,201,714,0,107,3.59162483112
-27.8908044358,0.637597323166,1.42696694563,-27.7841838942,-0.151772299294,-27.9974249774,177.141860163,201,714,0,107,3.63814407495
-26.2736139547,-1.72533933164,-0.53212702018,-26.1455891197,-2.9185516431,-26.4016387898,266.880130663,201,714,0,107,3.79712790717
-25.7300611475,-3.46882592304,-3.04525357802,-25.7062045794,-3.89239826807,-25.7539177155,94.3470655922,201,714,0,107,4.00381443023
-22.2881520382,-4.54027379108,-4.19910925533,-22.3183882239,-4.88143832682,-22.2579158525,76.167164088,201,714,0,107,4.09959313107
-20.926568406,-6.1016610902,-5.01298520971,-20.9852929002,-7.19033697069,-20.8678439119,242.458767771,201,714,0,107,4.17014703054
-12.6128171035,-7.13628886879,-6.51925696327,-12.6889557942,-7.7533207743,-12.5366784127,138.246531527,201,714,0,107,4.38070214699
-12.2527274098,-8.0823855631,-7.75844222309,-12.2971111608,-8.4063289031,-12.2083436588,72.7016018063,201,714,0,107,4.47680202365
-11.8637677142,-8.69137610089,-8.39365277217,-11.9253029371,-8.98909942962,-11.8022324914,67.5785364711,201,714,0,107,4.52802829952
-27.9869647675,1.85093840729,2.1049082902,-27.954275494,1.59696852438,-28.0196540409,56.9458535576,201,714,0,108,3.58072351257
